CustomerID,Country,UK_vs_International,first_invoice,last_invoice,Tenure_days,Recency,Frequency,Monetary,TotalQuantity,TotalLines,DistinctStockCodes,AvgBasketSize,AvgUnitPrice,CancellationRate,R_score,F_score,M_score,Segment
12572,Germany,0,2011-10-19 08:20:00,2011-10-23 09:42:00,4,38,1,517.0400000000001,293,36,36,293.0,1.765,0.05263157894736842,3,1,3,Need Attention
12573,France,0,2011-04-26 15:52:00,2011-04-26 15:52:00,0,218,1,160.54,84,28,26,84.0,1.911,0.0,1,1,1,Hibernating
12574,France,0,2011-01-28 09:20:00,2011-01-28 09:20:00,0,306,1,218.45000000000002,61,11,11,61.0,3.581,0.0,1,1,1,Hibernating
12576,Poland,0,2011-02-08 11:31:00,2011-11-04 10:11:00,268,26,5,1306.98,967,88,72,193.4,1.352,0.011235955056179775,4,4,4,Loyal Customers
12577,France,0,2010-12-15 16:21:00,2011-11-04 13:28:00,323,26,3,564.1999999999999,469,146,137,156.33,1.203,0.006802721088435374,4,3,3,Loyal Customers
12578,Italy,0,2011-01-05 10:46:00,2011-11-18 13:30:00,317,12,2,2753.36,1196,114,111,598.0,2.302,0.05,4,2,5,Loyal Customers
12579,France,0,2011-09-22 17:15:00,2011-09-27 13:57:00,4,64,1,410.71999999999997,285,29,29,285.0,1.441,0.06451612903225806,3,1,2,Need Attention
12580,Germany,0,2011-04-07 10:24:00,2011-04-07 10:24:00,0,237,1,415.70000000000005,238,24,24,238.0,1.747,0.0,1,1,2,Hibernating
12581,Germany,0,2011-10-31 08:56:00,2011-10-31 08:56:00,0,30,1,197.70999999999998,161,15,15,161.0,1.228,0.0,3,1,1,Need Attention
12582,Finland,0,2011-02-24 11:42:00,2011-04-15 08:45:00,49,229,2,511.3599999999999,300,22,21,150.0,1.705,0.0,1,2,3,Lost
12583,France,0,2010-12-01 08:45:00,2011-11-21 11:16:00,355,9,14,6492.57,4748,228,110,339.14,1.367,0.017241379310344827,5,5,5,Champions
12584,Italy,0,2011-03-04 15:15:00,2011-11-30 16:37:00,271,0,8,1693.5000000000002,371,88,43,46.38,4.565,0.2542372881355932,5,5,4,Champions
12585,Germany,0,2010-12-23 12:58:00,2011-04-19 13:39:00,117,225,2,1982.81,1279,87,77,639.5,1.55,0.10309278350515463,1,2,5,Lost
12586,Italy,0,2010-12-06 09:31:00,2011-11-22 16:24:00,351,8,1,179.94,79,11,11,79.0,2.278,0.08333333333333333,5,1,1,Potential Loyalists
12588,Finland,0,2011-10-31 15:01:00,2011-10-31 15:01:00,0,30,1,214.89999999999998,53,10,10,53.0,4.055,0.0,3,1,1,Need Attention
12589,France,0,2011-07-18 12:05:00,2011-11-11 10:19:00,115,19,2,646.6800000000001,306,35,29,153.0,2.113,0.0,4,2,3,Lost
12590,Germany,0,2011-05-12 14:46:00,2011-06-02 14:25:00,20,181,2,9861.38,4283,68,68,2141.5,2.302,0.02857142857142857,1,2,5,Lost
12591,Italy,0,2011-01-26 14:35:00,2011-01-26 14:35:00,0,308,1,452.84999999999997,228,26,26,228.0,1.986,0.0,1,1,2,Hibernating
12592,Germany,0,2011-05-10 13:44:00,2011-09-08 15:04:00,121,83,2,437.6,290,18,11,145.0,1.509,0.0,2,2,2,Hibernating
12593,France,0,2011-05-05 09:29:00,2011-08-23 12:43:00,110,99,3,418.0999999999999,206,21,14,68.67,2.03,0.0,2,3,2,Lost
12594,Italy,0,2011-01-21 09:52:00,2011-11-02 12:20:00,285,28,10,3320.2200000000003,1777,118,50,177.7,1.868,0.008403361344537815,4,5,5,Loyal Customers
12596,Spain,0,2011-04-11 13:22:00,2011-10-19 13:02:00,190,42,2,618.27,474,27,25,237.0,1.304,0.0,3,2,3,Lost
12597,Spain,0,2011-03-16 14:00:00,2011-11-20 13:33:00,248,10,4,3683.13,2236,206,184,559.0,1.647,0.037383177570093455,5,4,5,Champions
12598,France,0,2011-02-28 11:58:00,2011-11-30 12:18:00,275,0,8,3002.6800000000003,1964,132,84,245.5,1.529,0.007518796992481203,5,5,5,Champions
12599,France,0,2011-02-08 13:28:00,2011-11-10 13:34:00,275,20,7,1032.5800000000004,956,62,32,136.57,1.08,0.0,4,5,4,Loyal Customers
12600,Germany,0,2010-12-03 12:57:00,2011-11-11 10:29:00,342,19,10,2581.04,774,64,32,77.4,3.335,0.015384615384615385,4,5,5,Loyal Customers
12601,Germany,0,2011-01-11 10:38:00,2011-06-03 10:17:00,142,180,5,569.5600000000001,245,28,21,49.0,2.325,0.034482758620689655,1,4,3,Lost
12602,France,0,2011-10-12 11:22:00,2011-10-12 11:22:00,0,49,1,153.12,162,12,12,162.0,0.945,0.0,3,1,1,Need Attention
12603,Germany,0,2011-11-18 10:42:00,2011-11-18 10:42:00,0,12,1,739.1999999999999,63,2,2,63.0,11.733,0.0,4,1,3,Potential Loyalists
12604,France,0,2011-03-23 12:06:00,2011-09-21 14:08:00,182,70,2,254.17999999999998,201,16,15,100.5,1.265,0.0,2,2,2,Hibernating
12609,Germany,0,2011-01-25 15:13:00,2011-09-22 16:34:00,240,69,3,1126.8500000000001,648,60,57,216.0,1.739,0.0,2,3,4,Lost
12610,Italy,0,2011-08-05 13:52:00,2011-11-17 09:34:00,103,13,5,2057.9900000000002,1049,106,85,209.8,1.962,0.04504504504504504,4,4,5,Loyal Customers
12611,Italy,0,2011-10-18 13:12:00,2011-10-18 13:12:00,0,43,1,1193.32,846,65,65,846.0,1.411,0.0,3,1,4,Lost
12612,Germany,0,2011-09-26 15:35:00,2011-10-13 12:12:00,16,48,1,643.59,262,19,19,262.0,2.456,0.09523809523809523,3,1,3,Need Attention
12613,Germany,0,2011-03-22 15:42:00,2011-11-08 13:30:00,230,22,5,3218.98,1644,153,124,328.8,1.958,0.06134969325153374,4,4,5,Loyal Customers
12614,Germany,0,2011-03-07 10:22:00,2011-03-07 10:22:00,0,268,1,315.59999999999997,76,20,20,76.0,4.153,0.0,1,1,2,Hibernating
12615,France,0,2011-06-24 13:35:00,2011-11-03 10:45:00,131,27,3,1868.3400000000001,1127,85,74,375.67,1.658,0.0,4,3,4,Loyal Customers
12616,France,0,2011-02-15 14:17:00,2011-09-15 17:02:00,212,76,2,657.2499999999999,284,32,25,142.0,2.314,0.1111111111111111,2,2,3,Lost
12617,France,0,2011-11-10 14:39:00,2011-11-10 14:39:00,0,20,1,352.97999999999996,210,41,39,210.0,1.681,0.0,4,1,2,Potential Loyalists
12618,Italy,0,2011-11-18 11:10:00,2011-11-18 11:10:00,0,12,1,177.31,96,11,11,96.0,1.847,0.0,4,1,1,Potential Loyalists
12619,Germany,0,2011-03-31 13:10:00,2011-11-23 14:52:00,237,7,9,3214.8100000000004,3378,90,50,375.33,0.952,0.05263157894736842,5,5,5,Champions
12620,France,0,2011-05-19 12:10:00,2011-11-25 10:20:00,189,5,3,1339.41,1181,92,89,393.67,1.134,0.0,5,3,4,Loyal Customers
12621,Germany,0,2010-12-09 10:16:00,2011-11-16 08:37:00,341,14,19,12423.869999999999,6448,410,223,339.37,1.927,0.016786570743405275,4,5,5,Loyal Customers
12622,Germany,0,2011-04-21 16:39:00,2011-04-21 16:39:00,0,223,1,180.09999999999997,69,11,11,69.0,2.61,0.0,1,1,1,Hibernating
12623,Germany,0,2011-03-08 13:50:00,2011-03-08 13:50:00,0,267,1,305.1,191,18,18,191.0,1.597,0.0,1,1,2,Hibernating
12624,France,0,2011-06-15 12:34:00,2011-08-25 15:04:00,71,97,2,641.13,355,38,36,177.5,1.806,0.0,2,2,3,Lost
12625,Germany,0,2011-01-24 13:27:00,2011-05-12 09:54:00,107,202,2,2614.32,1612,86,73,806.0,1.622,0.054945054945054944,1,2,5,Lost
12626,Germany,0,2011-01-17 11:01:00,2011-11-16 16:06:00,303,14,9,6388.35,3453,294,232,383.67,1.85,0.04234527687296417,4,5,5,Loyal Customers
12627,Germany,0,2011-07-22 13:59:00,2011-11-29 12:07:00,129,1,7,4478.530000000001,2752,230,162,393.14,1.627,0.0,5,5,5,Champions
12628,Germany,0,2011-10-06 09:28:00,2011-11-21 11:48:00,46,9,2,554.3599999999999,301,28,26,150.5,1.842,0.06666666666666667,5,2,3,Lost
12630,Finland,0,2011-10-27 10:41:00,2011-11-30 10:48:00,34,0,2,1270.88,548,64,60,274.0,2.319,0.0,5,2,4,Loyal Customers
12631,Finland,0,2011-10-13 13:53:00,2011-10-13 13:53:00,0,48,1,640.5,236,31,31,236.0,2.714,0.0,3,1,3,Need Attention
12633,Germany,0,2011-02-25 08:44:00,2011-10-12 11:40:00,229,49,4,2140.63,1162,101,73,290.5,1.842,0.019417475728155338,3,4,5,Lost
12635,Germany,0,2011-07-08 08:43:00,2011-09-11 11:04:00,65,80,2,1689.1800000000003,1172,101,96,586.0,1.441,0.0,2,2,4,About to Sleep
12637,France,0,2011-01-20 10:47:00,2011-10-03 13:46:00,256,58,8,5934.25,2994,382,205,374.25,1.982,0.010362694300518135,3,5,5,Lost
12638,Sweden,0,2011-11-06 13:11:00,2011-11-06 13:11:00,0,24,1,671.69,577,39,39,577.0,1.164,0.0,4,1,3,Potential Loyalists
12639,Sweden,0,2011-04-15 12:48:00,2011-04-15 12:48:00,0,229,1,486.1,201,22,22,201.0,2.418,0.0,1,1,3,Hibernating
12640,France,0,2011-09-19 12:01:00,2011-11-16 11:52:00,57,14,3,1174.58,311,53,47,103.67,3.777,0.0,4,3,4,Loyal Customers
12641,Sweden,0,2011-08-16 13:26:00,2011-08-16 13:26:00,0,106,1,185.9,72,10,10,72.0,2.582,0.0,2,1,1,Hibernating
12642,Germany,0,2011-08-24 09:23:00,2011-11-14 15:03:00,82,16,3,1013.26,552,47,39,184.0,1.836,0.0,4,3,4,Loyal Customers
12643,France,0,2011-01-11 11:48:00,2011-08-03 12:56:00,204,119,6,3344.6399999999994,1808,24,11,301.33,1.85,0.0,2,5,5,At Risk
12644,Germany,0,2011-08-02 10:33:00,2011-08-02 10:33:00,0,120,1,477.90999999999997,325,31,31,325.0,1.47,0.0,2,1,3,Hibernating
12645,Germany,0,2011-01-27 13:08:00,2011-11-06 12:38:00,282,24,4,1755.38,1084,73,58,271.0,1.619,0.013513513513513514,4,4,4,Loyal Customers
12646,USA,0,2011-10-21 12:52:00,2011-10-21 12:52:00,0,40,1,731.6899999999999,489,24,24,489.0,1.496,0.0,3,1,3,Need Attention
12647,Germany,0,2010-12-05 14:02:00,2011-11-17 12:56:00,346,13,12,3669.9200000000005,1431,121,78,119.25,2.565,0.047244094488188976,4,5,5,Loyal Customers
12648,Germany,0,2011-07-08 11:55:00,2011-07-08 11:55:00,0,145,1,318.04999999999995,160,21,21,160.0,1.988,0.0,2,1,2,Hibernating
12649,Germany,0,2010-12-09 14:42:00,2011-08-24 14:41:00,257,98,3,603.71,586,31,28,195.33,1.03,0.06060606060606061,2,3,3,About to Sleep
12651,France,0,2011-01-09 12:46:00,2011-01-09 12:46:00,0,325,1,114.0,78,9,9,78.0,1.462,0.0,1,1,1,Hibernating
12652,France,0,2011-01-12 15:00:00,2011-01-21 17:01:00,9,313,1,914.53,505,48,48,505.0,1.811,0.058823529411764705,1,1,4,Lost
12653,Israel,0,2011-02-16 10:53:00,2011-07-14 10:41:00,147,139,2,2209.85,919,43,37,459.5,2.405,0.0,2,2,5,Lost
12654,Germany,0,2011-02-17 13:16:00,2011-11-29 10:10:00,284,1,5,601.9799999999999,264,38,31,52.8,2.28,0.0,5,4,3,Loyal Customers
12656,France,0,2011-04-11 09:45:00,2011-11-22 13:42:00,225,8,5,3982.7200000000003,1723,126,89,344.6,2.312,0.03076923076923077,5,4,5,Champions
12657,France,0,2011-09-22 11:40:00,2011-11-28 15:47:00,67,2,4,1152.06,1044,47,35,261.0,1.104,0.16071428571428573,5,4,4,Champions
12658,Germany,0,2011-11-21 10:22:00,2011-11-21 10:22:00,0,9,1,686.05,320,36,36,320.0,2.144,0.0,5,1,3,Potential Loyalists
12659,France,0,2011-11-10 11:53:00,2011-11-10 11:53:00,0,20,1,91.68,105,5,5,105.0,0.873,0.0,4,1,1,Potential Loyalists
12660,France,0,2011-11-28 13:26:00,2011-11-28 13:26:00,0,2,1,245.10000000000002,127,13,13,127.0,1.93,0.0,5,1,2,Potential Loyalists
12662,Germany,0,2010-12-01 13:04:00,2011-11-16 17:26:00,350,14,10,3592.13,1962,217,126,196.2,1.831,0.0091324200913242,4,5,5,Loyal Customers
12664,Finland,0,2011-01-21 11:42:00,2011-11-23 15:02:00,306,7,8,3973.88,985,33,10,123.12,4.034,0.029411764705882353,5,5,5,Champions
12665,Germany,0,2011-01-12 09:41:00,2011-01-19 08:34:00,6,315,1,61.75,37,3,3,37.0,1.669,0.25,1,1,1,Hibernating
12667,Finland,0,2011-10-12 17:00:00,2011-10-12 17:00:00,0,49,1,620.1300000000001,395,33,33,395.0,1.57,0.0,3,1,3,Need Attention
12668,Germany,0,2010-12-19 12:46:00,2011-11-28 10:56:00,343,2,4,3772.350000000001,1634,161,115,408.5,2.309,0.012269938650306749,5,4,5,Champions
12669,France,0,2011-03-28 10:15:00,2011-07-12 09:54:00,105,141,3,1607.73,1115,101,98,371.67,1.442,0.00980392156862745,2,3,4,Lost
12670,France,0,2011-04-21 10:16:00,2011-11-29 15:23:00,222,1,5,2986.1499999999996,1397,92,58,279.4,2.138,0.02127659574468085,5,4,5,Champions
12672,France,0,2011-01-14 09:20:00,2011-01-14 09:20:00,0,320,1,225.9,78,10,10,78.0,2.896,0.0,1,1,1,Hibernating
12673,Germany,0,2011-01-17 11:46:00,2011-01-17 11:46:00,0,317,1,220.9,171,23,23,171.0,1.292,0.0,1,1,1,Hibernating
12674,France,0,2011-05-16 09:10:00,2011-11-28 12:22:00,196,2,4,1922.26,1133,83,52,283.25,1.697,0.07777777777777778,5,4,5,Champions
12676,Sweden,0,2011-02-01 15:41:00,2011-11-15 12:25:00,286,15,6,1331.39,670,45,33,111.67,1.987,0.0,4,5,4,Loyal Customers
12678,France,0,2010-12-21 11:00:00,2011-10-28 13:04:00,311,33,12,17588.26,10923,165,105,910.25,1.61,0.011976047904191617,3,5,5,Lost
12679,France,0,2011-03-01 12:26:00,2011-10-18 13:43:00,231,43,4,1058.67,554,48,43,138.5,1.911,0.14285714285714285,3,4,4,Lost
12680,France,0,2011-08-18 15:44:00,2011-09-27 12:53:00,39,64,3,613.36,338,37,29,112.67,1.815,0.0,3,3,3,Promising
12681,France,0,2010-12-07 10:08:00,2011-11-25 11:35:00,353,5,22,13677.59,7536,638,267,342.55,1.815,0.01238390092879257,5,5,5,Champions
12682,France,0,2010-12-03 13:59:00,2011-11-30 14:16:00,362,0,30,11643.189999999999,5252,494,194,175.07,2.217,0.0,5,5,5,Champions
12683,France,0,2010-12-09 10:37:00,2011-11-03 14:00:00,329,27,13,7423.610000000001,4510,309,173,346.92,1.646,0.05504587155963303,4,5,5,Loyal Customers
12684,France,0,2011-05-10 12:55:00,2011-11-15 10:50:00,188,15,6,2104.23,1900,99,61,316.67,1.107,0.0,4,5,5,Loyal Customers
12685,France,0,2011-09-07 10:28:00,2011-11-11 13:46:00,65,19,6,2863.08,1523,157,117,253.83,1.88,0.0,4,5,5,Loyal Customers
12686,France,0,2010-12-03 09:51:00,2010-12-03 09:51:00,0,362,1,89.14,107,7,7,107.0,0.833,0.0,1,1,1,Hibernating
12688,Israel,0,2011-08-18 08:49:00,2011-08-18 08:49:00,0,104,1,4873.8099999999995,3028,171,171,3028.0,1.61,0.0,2,1,5,About to Sleep
12689,France,0,2011-08-04 10:04:00,2011-11-14 08:31:00,101,16,2,1247.61,628,72,57,314.0,1.987,0.0,4,2,4,Loyal Customers
12690,France,0,2011-05-18 09:09:00,2011-05-18 09:09:00,0,196,1,389.01,106,16,16,106.0,3.67,0.0,1,1,2,Hibernating
12691,France,0,2010-12-17 14:46:00,2011-11-11 16:49:00,329,19,6,1035.8,394,32,21,65.67,2.629,0.0,4,5,4,Loyal Customers
12693,Germany,0,2011-01-24 12:58:00,2011-08-11 09:16:00,198,111,4,830.9599999999999,255,39,35,63.75,3.259,0.04878048780487805,2,4,3,Lost
12694,France,0,2011-06-09 17:48:00,2011-09-30 13:06:00,112,61,2,869.67,509,37,32,254.5,1.709,0.0,3,2,3,Lost
12695,France,0,2011-05-13 13:15:00,2011-10-04 15:02:00,144,57,3,497.0,206,24,21,68.67,2.413,0.0,3,3,3,Promising
12697,Sweden,0,2011-06-23 15:44:00,2011-11-18 16:17:00,148,12,3,939.02,508,41,37,169.33,1.848,0.046511627906976744,4,3,4,Loyal Customers
12700,France,0,2011-05-08 16:10:00,2011-10-05 09:57:00,149,56,3,3589.2400000000002,2266,211,167,755.33,1.584,0.0047169811320754715,3,3,5,Lost
12701,Germany,0,2011-04-11 13:02:00,2011-09-21 10:47:00,162,70,2,797.71,678,53,50,339.0,1.177,0.0,2,2,3,Lost
12702,Germany,0,2011-11-20 10:36:00,2011-11-20 10:36:00,0,10,1,219.0,53,12,12,53.0,4.132,0.0,5,1,1,Potential Loyalists
12703,Germany,0,2011-09-29 17:52:00,2011-10-06 19:23:00,7,55,1,274.7,164,21,21,164.0,1.675,0.045454545454545456,3,1,2,Need Attention
12704,Finland,0,2011-06-23 10:20:00,2011-11-17 14:54:00,147,13,7,2022.08,925,83,63,132.14,2.186,0.023529411764705882,4,5,5,Loyal Customers
12705,Germany,0,2010-12-17 15:58:00,2011-11-24 13:17:00,341,6,9,6814.24,3997,334,228,444.11,1.705,0.040229885057471264,5,5,5,Champions
12707,France,0,2011-02-21 08:38:00,2011-02-21 08:38:00,0,282,1,603.42,256,33,33,256.0,2.357,0.0,1,1,3,Hibernating
12708,Germany,0,2010-12-06 10:43:00,2011-11-10 09:52:00,338,20,10,2616.3199999999997,1307,157,86,130.7,2.002,0.09770114942528736,4,5,5,Loyal Customers
12709,Germany,0,2010-12-08 09:49:00,2011-11-24 15:38:00,351,6,15,9265.75,3912,207,93,260.8,2.369,0.18823529411764706,5,5,5,Champions
12710,Germany,0,2011-05-22 14:05:00,2011-09-04 12:00:00,104,87,3,1130.5700000000002,851,77,75,283.67,1.329,0.02531645569620253,2,3,4,Lost
12712,Germany,0,2010-12-03 14:30:00,2011-11-17 09:15:00,348,13,13,4241.629999999999,1062,133,58,81.69,3.994,0.06338028169014084,4,5,5,Loyal Customers
12714,France,0,2011-02-18 10:53:00,2011-11-30 15:43:00,285,0,5,4708.860000000001,3069,259,216,613.8,1.534,0.0,5,4,5,Champions
12715,Sweden,0,2011-08-25 15:22:00,2011-08-25 15:22:00,0,97,1,343.35999999999996,192,20,20,192.0,1.788,0.0,2,1,2,Hibernating
12716,France,0,2011-07-29 13:28:00,2011-07-29 13:28:00,0,124,1,677.8999999999999,503,45,45,503.0,1.348,0.0,2,1,3,Hibernating
12717,Greece,0,2011-04-08 10:32:00,2011-07-11 14:51:00,94,142,2,980.98,506,55,49,253.0,1.939,0.017857142857142856,2,2,4,About to Sleep
12718,France,0,2011-09-29 16:38:00,2011-09-29 16:38:00,0,62,1,238.25,203,19,19,203.0,1.174,0.0,3,1,1,Need Attention
12719,France,0,2011-10-05 14:50:00,2011-10-11 10:39:00,5,50,1,246.75000000000006,162,18,18,162.0,1.523,0.14285714285714285,3,1,2,Need Attention
12720,Germany,0,2010-12-05 15:21:00,2011-11-24 15:03:00,353,6,24,5330.8099999999995,4504,335,206,187.67,1.184,0.014705882352941176,5,5,5,Champions
12721,France,0,2010-12-09 10:14:00,2011-11-08 12:13:00,334,22,6,2628.9799999999996,1959,161,133,326.5,1.342,0.018292682926829267,4,5,5,Loyal Customers
12722,France,0,2011-07-12 11:55:00,2011-09-15 14:50:00,65,76,4,904.3299999999999,566,53,50,141.5,1.598,0.07017543859649122,2,4,4,At Risk
12723,France,0,2011-10-05 15:52:00,2011-11-23 14:01:00,48,7,4,647.79,409,64,51,102.25,1.584,0.0,5,4,3,Loyal Customers
12724,France,0,2011-01-11 15:00:00,2011-09-19 12:36:00,250,72,3,823.17,370,45,41,123.33,2.225,0.0,2,3,3,About to Sleep
12725,Italy,0,2010-12-03 15:45:00,2010-12-03 15:45:00,0,362,1,427.8,164,24,24,164.0,2.609,0.0,1,1,2,Hibernating
12726,France,0,2010-12-17 12:56:00,2011-11-11 13:35:00,329,19,7,2609.1,3143,124,57,449.0,0.83,0.0,4,5,5,Loyal Customers
12727,France,0,2011-01-23 15:17:00,2011-11-29 11:46:00,309,1,7,3947.7000000000007,2098,139,109,299.71,1.882,0.014184397163120567,5,5,5,Champions
12728,France,0,2011-01-11 13:31:00,2011-09-29 15:31:00,261,62,4,836.3299999999999,419,46,38,104.75,1.996,0.0,3,4,3,Lost
12729,France,0,2011-08-18 11:40:00,2011-08-18 11:40:00,0,104,1,453.01000000000005,233,26,26,233.0,1.944,0.0,2,1,2,Hibernating
12731,France,0,2010-12-10 10:56:00,2011-11-16 11:59:00,341,14,12,18793.41,8437,274,109,703.08,2.227,0.010830324909747292,4,5,5,Loyal Customers
12732,France,0,2011-06-13 11:33:00,2011-06-13 11:33:00,0,170,1,236.26000000000005,111,12,12,111.0,2.128,0.0,2,1,1,Hibernating
12733,USA,0,2011-04-19 16:19:00,2011-04-19 16:19:00,0,225,1,383.95000000000005,137,22,22,137.0,2.803,0.0,1,1,2,Hibernating
12734,France,0,2010-12-22 12:47:00,2010-12-22 12:47:00,0,343,1,110.39999999999999,88,4,4,88.0,1.255,0.0,1,1,1,Hibernating
12735,France,0,2011-01-06 14:26:00,2011-01-28 13:37:00,21,306,2,779.57,368,43,38,184.0,2.118,0.0,1,2,3,Lost
12736,France,0,2011-01-11 07:57:00,2011-01-11 07:57:00,0,323,1,234.00000000000003,173,4,4,173.0,1.353,0.0,1,1,1,Hibernating
12738,Germany,0,2010-12-02 18:27:00,2010-12-02 18:27:00,0,363,1,155.35,148,11,11,148.0,1.05,0.0,1,1,1,Hibernating
12739,United Arab Emirates,0,2011-09-01 17:45:00,2011-09-22 13:00:00,20,69,2,1013.0400000000001,486,38,38,243.0,2.084,0.0,2,2,4,About to Sleep
12740,France,0,2011-10-07 10:44:00,2011-10-07 10:44:00,0,54,1,427.59999999999997,342,27,27,342.0,1.25,0.0,3,1,2,Need Attention
12743,Unspecified,0,2011-07-28 16:06:00,2011-07-28 16:21:00,0,125,2,540.13,315,131,114,157.5,1.715,0.0,2,2,3,Lost
12744,Singapore,0,2011-01-25 13:26:00,2011-10-19 11:18:00,266,42,7,9120.39,5241,222,178,748.71,1.74,0.03056768558951965,3,5,5,Lost
12747,United Kingdom,1,2010-12-05 15:38:00,2011-11-17 17:13:00,347,13,10,3757.5099999999998,1153,96,41,115.3,3.259,0.0,4,5,5,Loyal Customers
12748,United Kingdom,1,2010-12-01 12:48:00,2011-11-29 18:19:00,363,1,200,27406.56,24628,4119,1719,123.14,1.113,0.011044417767106842,5,5,5,Champions
12749,United Kingdom,1,2011-05-10 15:25:00,2011-11-17 12:05:00,190,13,4,3105.1400000000003,1244,160,138,311.0,2.496,0.16666666666666666,4,4,5,Loyal Customers
12750,Poland,0,2011-08-03 09:13:00,2011-08-03 09:13:00,0,119,1,275.88,137,15,15,137.0,2.014,0.0,2,1,2,Hibernating
12752,Norway,0,2011-09-19 13:32:00,2011-09-19 13:32:00,0,72,1,4366.780000000001,2262,53,53,2262.0,1.93,0.0,2,1,5,About to Sleep
12753,Japan,0,2010-12-12 11:44:00,2011-11-17 10:52:00,339,13,6,21140.940000000002,11421,197,132,1903.5,1.851,0.11261261261261261,4,5,5,Loyal Customers
12754,Japan,0,2011-02-04 10:31:00,2011-04-18 09:00:00,72,226,3,2949.12,6481,63,49,2160.33,0.455,0.03076923076923077,1,3,5,Cannot Lose Them
12755,Japan,0,2010-12-09 10:44:00,2011-04-04 10:12:00,115,240,2,2203.1999999999994,1491,4,4,745.5,1.478,0.3333333333333333,1,2,5,Lost
12756,Japan,0,2011-09-14 09:31:00,2011-09-14 09:31:00,0,77,1,112.08000000000001,144,4,4,144.0,0.778,0.0,2,1,1,Hibernating
12757,Portugal,0,2011-05-12 19:01:00,2011-11-24 12:30:00,195,6,13,4205.25,2395,364,237,184.23,1.756,0.016216216216216217,5,5,5,Champions
12758,Portugal,0,2011-03-08 12:05:00,2011-08-15 10:22:00,159,107,2,2791.59,2135,97,84,1067.5,1.308,0.0,2,2,5,Lost
12759,Netherlands,0,2011-03-09 08:09:00,2011-10-18 14:49:00,223,43,3,1531.4400000000003,902,95,81,300.67,1.698,0.0,3,3,4,Lost
12762,Portugal,0,2011-11-14 14:23:00,2011-11-14 14:23:00,0,16,1,461.59000000000003,195,21,21,195.0,2.367,0.0,4,1,2,Potential Loyalists
12763,Japan,0,2010-12-05 15:46:00,2011-07-24 14:12:00,230,129,2,494.08000000000004,316,18,16,158.0,1.564,0.0,2,2,3,Lost
12764,Lebanon,0,2011-01-27 10:19:00,2011-01-27 10:19:00,0,307,1,1693.88,386,45,45,386.0,4.388,0.0,1,1,4,Lost
12766,Portugal,0,2010-12-08 13:53:00,2011-10-13 11:50:00,308,48,6,6271.200000000001,3379,288,198,563.17,1.856,0.0,3,5,5,Lost
12769,Brazil,0,2011-04-15 10:25:00,2011-04-15 10:25:00,0,229,1,1143.6,356,32,32,356.0,3.212,0.0,1,1,4,Lost
12770,Japan,0,2011-05-13 09:33:00,2011-05-13 09:33:00,0,201,1,1351.4499999999998,743,12,12,743.0,1.819,0.0,1,1,4,Lost
12772,Portugal,0,2011-10-11 09:19:00,2011-10-11 09:19:00,0,50,1,892.4700000000001,556,55,55,556.0,1.605,0.0,3,1,4,Lost
12775,Netherlands,0,2011-02-01 13:45:00,2011-11-22 16:33:00,294,8,5,1351.2400000000002,877,66,47,175.4,1.541,0.014925373134328358,5,4,4,Champions
12778,Netherlands,0,2011-01-31 14:35:00,2011-11-20 11:39:00,292,10,6,804.23,825,50,40,137.5,0.975,0.0196078431372549,5,5,3,Champions
12779,Poland,0,2010-12-03 13:40:00,2011-11-18 17:10:00,350,12,8,3868.7,2024,149,88,253.0,1.911,0.06289308176100629,4,5,5,Loyal Customers
12781,Czech Republic,0,2011-02-28 08:43:00,2011-11-18 15:45:00,263,12,2,707.7200000000001,671,25,25,335.5,1.055,0.16666666666666666,4,2,3,Lost
12782,Portugal,0,2010-12-17 11:30:00,2011-07-13 10:30:00,207,140,4,2021.0700000000004,958,89,73,239.5,2.11,0.043010752688172046,2,4,5,At Risk
12783,Portugal,0,2011-09-25 15:35:00,2011-11-07 11:57:00,42,23,5,1203.29,482,67,63,96.4,2.496,0.028985507246376812,4,4,4,Loyal Customers
12784,Portugal,0,2011-11-24 12:53:00,2011-11-30 15:38:00,6,0,2,532.8199999999999,280,57,54,140.0,1.903,0.0,5,2,3,Lost
12785,Portugal,0,2010-12-10 13:48:00,2010-12-10 13:48:00,0,355,1,311.95,131,14,14,131.0,2.381,0.0,1,1,2,Hibernating
12787,Netherlands,0,2011-05-31 09:36:00,2011-11-30 08:44:00,182,0,3,463.65999999999997,261,20,17,87.0,1.776,0.0,5,3,2,Lost
12789,Netherlands,0,2011-10-05 13:34:00,2011-10-05 13:34:00,0,56,1,91.85000000000001,4,4,4,4.0,22.963,0.0,3,1,1,Need Attention
12790,Netherlands,0,2011-05-31 14:14:00,2011-05-31 14:14:00,0,183,1,324.9200000000001,166,21,21,166.0,1.957,0.0,1,1,2,Hibernating
12791,Netherlands,0,2010-12-01 11:27:00,2010-12-01 11:27:00,0,364,1,192.60000000000002,97,2,2,97.0,1.986,0.0,1,1,1,Hibernating
12792,Portugal,0,2011-03-28 11:36:00,2011-03-28 11:36:00,0,247,1,400.53999999999996,217,25,25,217.0,1.846,0.0,1,1,2,Hibernating
12793,Portugal,0,2010-12-03 15:14:00,2011-01-09 12:12:00,36,325,2,545.48,295,24,21,147.5,1.849,0.0,1,2,3,Lost
